PO_NUMBER,INVOICE_ID,INVOICE_NUM,SOURCE,INV_LINE_NUMBER,ACCOUNT_CODE,COMPANY_CODE,MIC,INVOICE_DATE,INVOICE_AMOUNT,TRAN_AMOUNT,EXTC,STATE,VENDOR_NAME,INVOICE_FR,FINAL_DESCRIPTION,PROJ_NUM,TAX_AMOUNT,TAX_TYPE,ACCOUNTING_DATE,NORAD_FLAG,DRIVERID,invoice_month,invoice_year
null,349019473,20182237,INGOT,2,2362.1045C,QIBM,CPERTR,2023-01-04,1304.0400000000,302,520,GA,TELCOBUY COM LLC CISCO FINANCE>2,3490194732,Circuit Equip - Internet Protocol CPE | Material Purchases,A0282CT,null,,2023-01-31,N,null,2023-01,2023
null,349019476,20182235,INGOT,3,2362.1045C,QIBM,CPERTR,2023-01-04,2607.8100000000,996,520,GA,TELCOBUY COM LLC CISCO FINANCE>2,3490194763,Circuit Equip - Internet Protocol CPE | Material Purchases,A0282CT,null,,2023-01-31,N,null,2023-01,2023
null,349019480,20182129,INGOT,3,6998.21,QF14,NONE,2023-01-04,11251.7700000000,0,520,GA,TELCOBUY COM LLC CISCO FINANCE>2,3490194803,Cost of Goods Sold - Other Services | Material Purchases,,null,UT,2023-01-31,N,null,2023-01,2023
null,349019857,INV427053,INGOT,1,6724.11,SS00,NONE,2023-01-04,14602.0000000000,14602,419,TX,KGPCO SERVICES LLC,3490198571,"Information Mgmt Exp - Salary, Wages, Benefits & Related Exp | Other Professional Services",,null,,2023-01-31,N,null,2023-01,2023
null,349020012,122900,INGOT,1,6998.21,Q90A,NONE,2023-01-02,6024.8100000000,6025,421,UT,DIVERSIFIED SYSTEMS RESOURCES>9I,3490200121,Cost of Goods Sold - Other Services | Contract Programmers & Data Processing - Time & Material Contractors,A00GMF2,null,,2023-01-31,N,null,2023-01,2023
null,349020349,FR23000025,CONBL,50,2003.4C,5F00,NONE,2023-01-03,45787.4100000000,1397,450,FL,BLUE STREAK LLC DBA BLUE STREAK CABLE &,34902034950,Tele PUC-Conduit Sys-Underground Conduit | Contract Plant Labor (Excl Installation),A025A4K,null,,2023-01-31,N,null,2023-01,2023
null,349020402,FI23000024,CONBL,3,2003.4C,5F00,NONE,2023-01-03,2428.2800000000,287,450,FL,IVY H SMITH COMPANY LLC>1,3490204023,Tele PUC-Conduit Sys-Underground Conduit | Contract Plant Labor (Excl Installation),A02G4X5,null,,2023-01-31,N,null,2023-01,2023
null,349020445,FM23000027,CONBL,1,2003.85C,5F00,NONE,2023-01-03,872.5500000000,74,520,FL,IVY H SMITH COMPANY LLC>1,3490204451,Tele PUC-Underground Cable - Nonmetallic | Material Purchases,A02D5FM,null,,2023-01-31,N,null,2023-01,2023
null,349020480,TG23000004,CONBL,7,2003.8645C,5T00,NONE,2023-01-03,17528.4300000000,285,450,TN,DEVINEY CONSTRUCTION COMPANY>9B,3490204807,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A027QJM,null,,2023-01-31,N,null,2023-01,2023
null,349020487,PT68992-488131,71STX04,1,4080.1,5S00,,2023-01-04,1037845.8500000000,1037846,CYD,SC,SPARTANBURG COUNTY TREASURER,3490204871,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349020494,LB23000006,CONBL,7,2003.822C,5L00,NONE,2023-01-03,7339.6000000000,324,450,LA,MASTEC NORTH AMERICA INC>9T,3490204947,Tele PUC-Aerial Cable - Nonmetallic | Contract Plant Labor (Excl Installation),A02AKXG,null,,2023-01-31,N,null,2023-01,2023
null,349020532,3000744,INGOT,1,4010.2899,QF61,NONE,2023-01-01,25188.8800000000,20870,CYD,BG,ALPHABET BELGIUM NV SA,3490205321,A/P-Trade-BU Accrual | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349020537,TG23000008,CONBL,3,2003.1C,5T00,NONE,2023-01-03,738.4400000000,143,450,TN,DEVINEY CONSTRUCTION COMPANY>9B,3490205373,Tele PUC-Poles - Regular | Contract Plant Labor (Excl Installation),A02G4XP,null,,2023-01-31,N,null,2023-01,2023
null,349020579,LG23000004,CONBL,9,2003.845C,5L00,NONE,2023-01-03,5764.4200000000,484,450,LA,GULFGATE CONSTRUCTION LLC,3490205799,Tele PUC-Buried Cable-Nonmetallic | Contract Plant Labor (Excl Installation),A02GSKX,null,,2023-01-31,N,null,2023-01,2023
null,349020604,PT68994-477585,71STX04,1,4080.1,TT00,,2023-01-04,54217.8800000000,54218,CYD,TX,CASS COUNTY TAX ASSESSOR>9T,3490206041,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1067,1220.121,PC00,,2023-01-04,5190.3100000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711067,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1087,2003.257C,PC00,COEOTHER,2023-01-04,5190.3100000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711087,Tele PUC-Circuit Equip - Digital Loop Electronics | Contract Delivery & Shipping - Initial Purchase,A028NWK,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1096,1220.121,TT00,,2023-01-04,5190.3100000000,0,48C,TX,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711096,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1141,2003.9257C,AN00,COEOTHER,2023-01-04,5190.3100000000,0,48C,IN,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711141,Tele PUC-NonReg IP Digital Subscriber Loop | Contract Delivery & Shipping - Initial Purchase,A01X01K,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1147,6232.9357M,AM00,,2023-01-04,5190.3100000000,0,48C,MI,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711147,Circuit Equip Exp-NonReg IP Oth Digital Circuit Equip-Rea & Chg | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1347,1220.121,AQ00,,2023-01-04,5190.3100000000,0,48C,IL,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711347,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,14,6512.1,5L00,,2023-01-04,5190.3100000000,43,48C,LA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,34902067114,Provisioning Exp - Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1436,6114.1,PC00,,2023-01-04,5190.3100000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711436,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1438,6114.1,PC00,,2023-01-04,5190.3100000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711438,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1444,1220.121,PC00,,2023-01-04,5190.3100000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711444,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1542,1220.121,TM00,,2023-01-04,5190.3100000000,0,48C,MO,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711542,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1563,1220.121,TT00,,2023-01-04,5190.3100000000,0,48C,TX,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711563,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,1623,2003.845C,TT00,2FB000025N,2023-01-04,5190.3100000000,0,48C,TX,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3490206711623,Tele PUC-Buried Cable-Nonmetallic | Contract Delivery & Shipping - Initial Purchase,A02A7M2,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,166,6512.1,5N00,,2023-01-04,5190.3100000000,3,48C,NC,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349020671166,Provisioning Exp - Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,390,6362.9009M,SS00,,2023-01-04,5190.3100000000,1,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349020671390,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,51,2003.85C,5F00,2FB000025N,2023-01-04,5190.3100000000,8,48C,FL,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,34902067151,Tele PUC-Underground Cable - Nonmetallic | Contract Delivery & Shipping - Initial Purchase,A027ERJ,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,702,1220.121,AL00,,2023-01-04,5190.3100000000,0,48C,OH,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349020671702,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,832,2003.845C,AN00,2FB000025N,2023-01-04,5190.3100000000,0,48C,IN,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349020671832,Tele PUC-Buried Cable-Nonmetallic | Contract Delivery & Shipping - Initial Purchase,A02B1GH,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,868,2003.822C,5K00,2FB000025N,2023-01-04,5190.3100000000,0,48C,KY,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349020671868,Tele PUC-Aerial Cable - Nonmetallic | Contract Delivery & Shipping - Initial Purchase,A021X3R,null,,2023-01-31,N,null,2023-01,2023
null,349020671,M311508,CAPSBP,876,2003.85C,5A00,2FB000025N,2023-01-04,5190.3100000000,0,48C,AL,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349020671876,Tele PUC-Underground Cable - Nonmetallic | Contract Delivery & Shipping - Initial Purchase,A029AXC,null,,2023-01-31,N,null,2023-01,2023
null,349020710,LB23000011,CONBL,51,2003.5C,5L00,NONE,2023-01-03,21929.6500000000,59,450,LA,MASTEC NORTH AMERICA INC>9T,34902071051,Tele PUC-Underground Cable - Metallic | Contract Plant Labor (Excl Installation),A02FB12,null,,2023-01-31,N,null,2023-01,2023
null,349020900,PT68996-483083,71STX04,1,4080.1,TT00,,2023-01-04,222.3100000000,222,CYD,TX,FAULKEY GULLY MUD,3490209001,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349020901,TA23000008,CONBL,5,2003.822C,5T00,NONE,2023-01-03,1980.6300000000,228,450,TN,STAR CONSTRUCTION LLC             EDI>9B,3490209015,Tele PUC-Aerial Cable - Nonmetallic | Contract Plant Labor (Excl Installation),A02GY3Q,null,,2023-01-31,N,null,2023-01,2023
null,349020920,TA23000009,CONBL,1,2003.822C,5T00,NONE,2023-01-03,1320.4200000000,228,450,TN,STAR CONSTRUCTION LLC             EDI>9B,3490209201,Tele PUC-Aerial Cable - Nonmetallic | Contract Plant Labor (Excl Installation),A02GY3G,null,,2023-01-31,N,null,2023-01,2023
null,349021122,TA23000011,CONBL,3,2003.822C,5T00,NONE,2023-01-03,1980.6300000000,220,450,TN,STAR CONSTRUCTION LLC             EDI>9B,3490211223,Tele PUC-Aerial Cable - Nonmetallic | Contract Plant Labor (Excl Installation),A02G1J5,null,,2023-01-31,N,null,2023-01,2023
null,349021430,PT69000-478231,71STX04,1,4080.1,TT00,,2023-01-04,34285.3100000000,34285,CYD,TX,MADISON COUNTY TAX COLLECTOR,3490214301,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349021476,401816,CAPSBP,1,4010.232,1001,,2023-01-03,845238.0900000000,845238,CYD,GA,FTC COMMUNICATIONS LLC**>9M,3490214761,A/P-Settlement-Exch Carrier-Misc | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349021796,MRS_DEC22_DTV_COMM,CAPSBP,1,6623.799,SS00,,2023-01-01,8213.8400000000,8214,844,GA,MRS BPO LLC,3490217961,Cust Svcs Exp - Other Bill & Coll Exp - Other | Collection Agent Commissions,,null,,2023-01-31,N,null,2023-01,2023
null,349022028,PT69004-478170,71STX04,1,4080.1,3063,,2023-01-04,1179.2400000000,1179,CYD,GA,CULBERSON COUNTY>9T,3490220281,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349022030,PT69005-479520,71STX04,1,4080.1,TT00,,2023-01-04,97.7400000000,98,CYD,TX,HARRIS COUNTY WCID FONDREN ROAD,3490220301,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349022244,PT69005-479878,71STX04,1,4080.1,TT00,,2023-01-04,301.6000000000,302,CYD,TX,TAX COLLECTOR>122,3490222441,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349022248,PT69004-480283,71STX04,1,4080.1,3063,,2023-01-04,274598.7500000000,274599,CYD,GA,ALDINE I S D TX>9T,3490222481,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349022610,PT69005-482633,71STX04,1,4080.1,TT00,,2023-01-04,349.1800000000,349,CYD,TX,HARRIS COUNTY MUD 150,3490226101,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349022870,PT69005-487956,71STX04,1,4080.1,TT00,,2023-01-04,33720.6100000000,33721,CYD,TX,LINDA CUMMINGS TAX ASSESSOR,3490228701,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349023308,310521092        143626002,ENGIEM,1,6121.29,2654,,2023-01-01,443.3500000000,443,531,AL,ENGIE INSIGHT SERVICES INC>,3490233081,Land & Bldgs Exp - Utilities - Other Expenses | Utilities,,null,,2023-01-31,N,null,2023-01,2023
null,349023328,PT69011-488551,71STX04,1,4080.1,QISD,,2023-01-04,84287.8500000000,84288,CT9,NY,TOWN OF ISLIP NY>9T,3490233281,Tax Accrued-Other-Property | Other Taxes,,null,,2023-01-31,N,null,2023-01,2023
null,349023523,PT69012-488009,71STX04,1,4080.1,5G00,,2023-01-04,1339.6700000000,1340,CYD,GA,ROYSTON CITY OF>8B,3490235231,Tax Accrued-Other-Property | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349023643,310526529        10147201,ENGIEM,1,6121.29,3701,,2023-01-02,1647.8200000000,1648,531,CA,ENGIE INSIGHT SERVICES INC>,3490236431,Land & Bldgs Exp - Utilities - Other Expenses | Utilities,,null,,2023-01-31,N,null,2023-01,2023
null,349024240,10032159 O PP 0123-0723 001ZEY,ATTLAS,1,1290,2301,,2023-01-03,2100.0000000000,2100,4A1,NC,VB S1 ASSETS LLC,3490242401,Prepaid Rent | Land & Buildings-Rent-Base Rent,,null,,2023-01-31,N,null,2023-01,2023
null,349024682,VLICTXRNW022823M1,EFOSS,19,6112.11,SS00,,2023-01-04,2313.5000000000,76,89R,GA,DALLAS COUNTY TAX COLLECTOR,34902468219,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Licenses,,null,,2023-01-31,N,null,2023-01,2023
null,349024682,VLICTXRNW022823M1,EFOSS,2,6112.11,SS00,,2023-01-04,2313.5000000000,80,89R,GA,DALLAS COUNTY TAX COLLECTOR,3490246822,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Licenses,,null,,2023-01-31,N,null,2023-01,2023
null,349024737,10091628 O SX 0123-0123 001ZDN,ATTLAS,1,1290,3661,,2023-01-03,1.6600000000,2,4A1,HI,CCATT LLC,3490247371,Prepaid Rent | Land & Buildings-Rent-Base Rent,,null,,2023-01-31,N,null,2023-01,2023
null,349025249,316786,EFOSS,4,6112.11,SS00,,2023-01-03,43.3700000000,2,52R,GA,"JIM'S AUTO ACCESSORIES, INC>9B",3490252494,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Repair & Maintenance,,null,,2023-01-31,N,null,2023-01,2023
null,349025254,14494906 O BR 0522-0123 001ZGY,ATTLAS,1,1290,2653,,2023-01-03,21088.4400000000,21088,4A1,AL,TOWERCO 2013 LLC,3490252541,Prepaid Rent | Land & Buildings-Rent-Base Rent,,null,,2023-01-31,N,null,2023-01,2023
null,349025287,14646218 O BR 0822-0123 001ZGZ,ATTLAS,1,1290,3401,,2023-01-03,15456.8400000000,15457,4A1,IN,CITY SWITCH II A LLC,3490252871,Prepaid Rent | Land & Buildings-Rent-Base Rent,,null,,2023-01-31,N,null,2023-01,2023
null,349025323,VLICKYRNWJAN23B12,EFOSS,3,6112.11,SS00,,2023-01-04,60.0000000000,3,89R,GA,JEFFERSON COUNTY>9B,3490253233,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Licenses,,null,,2023-01-31,N,null,2023-01,2023
null,349025567,VLICKYRNWJAN23B24,EFOSS,3,6112.11,SS00,,2023-01-04,60.0000000000,3,89R,GA,JEFFERSON COUNTY>9B,3490255673,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Licenses,,null,,2023-01-31,N,null,2023-01,2023
null,349025638,AC23000008,CONBL,4,2003.822C,5A00,NONE,2023-01-03,1105.0600000000,253,450,AL,STAR CONSTRUCTION LLC             EDI>9B,3490256384,Tele PUC-Aerial Cable - Nonmetallic | Contract Plant Labor (Excl Installation),A02B3Y4,null,,2023-01-31,N,null,2023-01,2023
null,349025645,VLICKYRNWJAN23B27,EFOSS,6,6114.1,5K00,,2023-01-04,60.0000000000,3,894,KY,JEFFERSON COUNTY>9B,3490256456,"Othr Tools & Work Equipment-Incurred | State & Local Government-Fees, Licenses and Permits",,null,,2023-01-31,N,null,2023-01,2023
null,349025690,VLICKYRNWJAN23B3,EFOSS,15,6112.11,SS00,,2023-01-04,60.0000000000,3,89R,GA,JEFFERSON COUNTY>9B,34902569015,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Licenses,,null,,2023-01-31,N,null,2023-01,2023
null,349025696,GB23000009,CONBL,6,2003.845C,5G00,NONE,2023-01-03,24756.3700000000,694,450,GA,ANSCO & ASSOCIATES LLC          EDI>9B,3490256966,Tele PUC-Buried Cable-Nonmetallic | Contract Plant Labor (Excl Installation),A022WEX,null,,2023-01-31,N,null,2023-01,2023
null,349025708,VLICKYRNWJAN23B30,EFOSS,14,6114.1,5K00,,2023-01-04,60.0000000000,3,894,KY,JEFFERSON COUNTY>9B,34902570814,"Othr Tools & Work Equipment-Incurred | State & Local Government-Fees, Licenses and Permits",,null,,2023-01-31,N,null,2023-01,2023
null,349025720,VLICKYRNWJAN23B31,EFOSS,4,6114.1,5K00,,2023-01-04,60.0000000000,3,894,KY,JEFFERSON COUNTY>9B,3490257204,"Othr Tools & Work Equipment-Incurred | State & Local Government-Fees, Licenses and Permits",,null,,2023-01-31,N,null,2023-01,2023
null,349025733,VLICKYRNWJAN23B32,EFOSS,4,6112.11,SS00,,2023-01-04,15.0000000000,3,89R,GA,JEFFERSON COUNTY>9B,3490257334,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Licenses,,null,,2023-01-31,N,null,2023-01,2023
null,349025861,VLICKYRNWJAN23B8,EFOSS,11,6112.11,SS00,,2023-01-04,60.0000000000,3,89R,GA,JEFFERSON COUNTY>9B,34902586111,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Licenses,,null,,2023-01-31,N,null,2023-01,2023
null,349025868,ERP0000079818393,71ERPAP,1,4130.55,SS00,,2023-01-04,19.9500000000,20,CYD,GA,FOR CUSTOMER,3490258681,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349026038,GS23000018,CONBL,2,2003.845C,5G00,NONE,2023-01-03,16747.5000000000,14490,520,GA,ANSCO & ASSOCIATES LLC          EDI>9B,3490260382,Tele PUC-Buried Cable-Nonmetallic | Material Purchases,A02G4HW,null,,2023-01-31,N,null,2023-01,2023
null,349026087,GA23000007,CONBL,2,2003.8645C,5G00,NONE,2023-01-03,1724.9000000000,140,450,GA,ANSCO & ASSOCIATES LLC          EDI>9B,3490260872,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A02A92S,null,,2023-01-31,N,null,2023-01,2023
null,349026098,AH23000015,CONBL,4,2003.822C,5A00,NONE,2023-01-03,2791.4600000000,138,450,AL,STAR CONSTRUCTION LLC             EDI>9B,3490260984,Tele PUC-Aerial Cable - Nonmetallic | Contract Plant Labor (Excl Installation),A02GVF4,null,,2023-01-31,N,null,2023-01,2023
null,349026424,AA2496230101,EFOSS,53,6112.11,SS00,,2023-01-01,1801.3700000000,45,48T,GA,AMERIT FLEET SOLUTIONS,34902642453,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026513,AA699F230101,EFOSS,13,6112.11,SS00,,2023-01-01,810.4600000000,41,48T,GA,AMERIT FLEET SOLUTIONS,34902651313,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026566,AC312D230101,EFOSS,7,6112.11,SS00,,2023-01-01,1259.7800000000,18,48T,GA,AMERIT FLEET SOLUTIONS,3490265667,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026601,AC897K230101,EFOSS,20,6112.11,SS00,,2023-01-01,1650.2800000000,90,48T,GA,AMERIT FLEET SOLUTIONS,34902660120,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026642,AD871P230101,EFOSS,10,6112.11,SS00,,2023-01-01,1311.0100000000,27,48T,GA,AMERIT FLEET SOLUTIONS,34902664210,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026678,AE774B230101,EFOSS,5,6112.11,1001,,2023-01-01,1311.0000000000,66,48T,GA,AMERIT FLEET SOLUTIONS,3490266785,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026724,AH637R230101,EFOSS,11,6112.11,1001,,2023-01-01,2536.4200000000,25,48T,GA,AMERIT FLEET SOLUTIONS,34902672411,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026724,AH637R230101,EFOSS,49,6112.11,1001,,2023-01-01,2536.4200000000,25,48T,GA,AMERIT FLEET SOLUTIONS,34902672449,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026741,INV426942,SCM,1,2003.857C,XQQ0,COEOTHER,2023-01-03,517.6900000000,518,450,LA,KGPCO SERVICES LLC,3490267411,Tele PUC-Circuit Equip - Optical Equipment | Contract Plant Labor (Excl Installation),A02F2VN,null,,2023-01-31,N,null,2023-01,2023
null,349026773,AD23000024,CONBL,1,2003.845C,5A00,NONE,2023-01-03,7073.1100000000,33,450,AL,STAR CONSTRUCTION LLC             EDI>9B,3490267731,Tele PUC-Buried Cable-Nonmetallic | Contract Plant Labor (Excl Installation),A02FVD2,null,,2023-01-31,N,null,2023-01,2023
null,349026778,AH9658230101,EFOSS,11,6112.11,SS00,,2023-01-01,874.0400000000,82,48T,GA,AMERIT FLEET SOLUTIONS,34902677811,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026816,ERP0000079816384,71ERPAP,1,4130.55,SS00,,2023-01-04,22.5000000000,23,CYD,GA,FOR CUSTOMER,3490268161,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349026846,GP23000022,CONBL,4,2003.845C,5G00,NONE,2023-01-03,3239.0800000000,116,450,GA,ANSCO & ASSOCIATES LLC          EDI>9B,3490268464,Tele PUC-Buried Cable-Nonmetallic | Contract Plant Labor (Excl Installation),A02AJRS,null,,2023-01-31,N,null,2023-01,2023
null,349026861,AJ6983230101,EFOSS,23,6112.11,SS00,,2023-01-01,751.3900000000,21,48T,GA,AMERIT FLEET SOLUTIONS,34902686123,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
null,349026920,GJ23000034,CONBL,8,2003.845C,5G00,NONE,2023-01-03,17488.7500000000,416,450,GA,ANSCO & ASSOCIATES LLC          EDI>9B,3490269208,Tele PUC-Buried Cable-Nonmetallic | Contract Plant Labor (Excl Installation),A02D87K,null,,2023-01-31,N,null,2023-01,2023
null,349026948,AL941G230101,EFOSS,5,6112.11,SS00,,2023-01-01,1161.4900000000,66,48T,GA,AMERIT FLEET SOLUTIONS,3490269485,MV Exp-Plant Motor Vehicle Expense - Incurred | Fleet - Contracted Services,,null,,2023-01-31,N,null,2023-01,2023
